ID,OTC_ID,Text_ID,Sentence_Number,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Comment,Language_ID,Metalanguage_ID,LGR_Conformance,Abbreviations
wara1294a-07_tci20120901a-01_nzrna_trikasi_firran-a4789,wara1294a,07_tci20120901a-01_nzrna_trikasi_firran,111,manema kabe zä naf nziyanathr,mane	=ma	kabe	zä	naf	nz=	ya\na/thr,which	=CHAR	man	PROX	3SG.ERG	IPST=	2|3SG>3SG.M:NPST:IPFV\eat,"Where did the man she ate come from?""",,wara1294,stan1293,WORD_ALIGNED,"{""ABS"":""absolutive"", ""ABSC"":""absconditive (attention getter, `look here')"", ""ADJZ"":""adjectivizer"", ""ALL"":""allative"", ""AND"":""andative (`away')"", ""ANIM"":""animate"", ""APPR"":""apprehensive"", ""ASSOC"":""associative case"", ""CHAR"":""characteristic case"", ""DAT"":""dative case"", ""DEM"":""anaphoric demonstrative"", ""DIA"":""diathetic prefix"", ""DIM"":""diminutive"", ""DIST"":""distal deictic"", ""DISTR"":""ditributive"", ""DU"":""dual number"", ""DUR"":""durative"", ""EMPH"":""emphatic"", ""ERG"":""ergative case"", ""ETC"":""et cetera (`and all')"", ""F"":""feminine"", ""FUT"":""future"", ""FUTIMP"":""future imperative"", ""IAM"":""iamitive (`already')"", ""IC"":""inclusory case"", ""IMN"":""imminent (`about to')"", ""IMP"":""imperative"", ""INDF"":""indefinite"", ""INS"":""instrumental case"", ""IO"":""indirect object"", ""IPFV"":""imperfective"", ""IPST"":""immediate past"", ""IRR"":""irrealis"", ""ITER"":""iterative"", ""LOC"":""locative case"", ""LPL"":""large plural"", ""M"":""masculine"", ""MED"":""medial deictic"", ""ND"":""non-dual"", ""NEG"":""negator"", ""NMLZ"":""nominalizer"", ""NPL"":""non-plural"", ""NPST"":""non-past"", ""NSG"":""non-singular"", ""ONLY"":""exclusive marker (`only', `just')"", ""PFV"":""perfective"", ""PH"":""placeholder (`thingamajig')"", ""PL"":""plural"", ""PN"":""proper name"", ""PLN"":""place name"", ""POSS"":""possessive"", ""POT"":""potential"", ""PRIV"":""privative case"", ""PROP"":""proprietive case"", ""PROX"":""proximal deictic"", ""PST"":""past"", ""PURP"":""purposive case"", ""Q"":""question"", ""QUOT"":""quotative"", ""REDUP"":""reduplication"", ""RPST"":""recent past"", ""SG"":""singular"", ""SIMIL"":""similative case"", ""STAT"":""stative"", ""TEMP"":""temporal case"", ""VENT"":""venitive (`towards')""}"
wara1294a-07_tci20120901a-01_nzrna_trikasi_firran-a4790,wara1294a,07_tci20120901a-01_nzrna_trikasi_firran,112,äniyaka zbär zf zukwinzrmth zfkonzrmth,än\yak/a	zbär	zf	zu\kwi/nzrmth	zf\ko/nzrmth,2|3PL:PST:IPFV:VENT\come	night	IMM	2|3PL>3SG.F:PST:DUR\argue	2|3PL>3SG.F:PST:DUR\speak,"In the evening, they went to her house. They argued with her and talked to her.",,wara1294,stan1293,WORD_ALIGNED,"{""ABS"":""absolutive"", ""ABSC"":""absconditive (attention getter, `look here')"", ""ADJZ"":""adjectivizer"", ""ALL"":""allative"", ""AND"":""andative (`away')"", ""ANIM"":""animate"", ""APPR"":""apprehensive"", ""ASSOC"":""associative case"", ""CHAR"":""characteristic case"", ""DAT"":""dative case"", ""DEM"":""anaphoric demonstrative"", ""DIA"":""diathetic prefix"", ""DIM"":""diminutive"", ""DIST"":""distal deictic"", ""DISTR"":""ditributive"", ""DU"":""dual number"", ""DUR"":""durative"", ""EMPH"":""emphatic"", ""ERG"":""ergative case"", ""ETC"":""et cetera (`and all')"", ""F"":""feminine"", ""FUT"":""future"", ""FUTIMP"":""future imperative"", ""IAM"":""iamitive (`already')"", ""IC"":""inclusory case"", ""IMN"":""imminent (`about to')"", ""IMP"":""imperative"", ""INDF"":""indefinite"", ""INS"":""instrumental case"", ""IO"":""indirect object"", ""IPFV"":""imperfective"", ""IPST"":""immediate past"", ""IRR"":""irrealis"", ""ITER"":""iterative"", ""LOC"":""locative case"", ""LPL"":""large plural"", ""M"":""masculine"", ""MED"":""medial deictic"", ""ND"":""non-dual"", ""NEG"":""negator"", ""NMLZ"":""nominalizer"", ""NPL"":""non-plural"", ""NPST"":""non-past"", ""NSG"":""non-singular"", ""ONLY"":""exclusive marker (`only', `just')"", ""PFV"":""perfective"", ""PH"":""placeholder (`thingamajig')"", ""PL"":""plural"", ""PN"":""proper name"", ""PLN"":""place name"", ""POSS"":""possessive"", ""POT"":""potential"", ""PRIV"":""privative case"", ""PROP"":""proprietive case"", ""PROX"":""proximal deictic"", ""PST"":""past"", ""PURP"":""purposive case"", ""Q"":""question"", ""QUOT"":""quotative"", ""REDUP"":""reduplication"", ""RPST"":""recent past"", ""SG"":""singular"", ""SIMIL"":""similative case"", ""STAT"":""stative"", ""TEMP"":""temporal case"", ""VENT"":""venitive (`towards')""}"
wara1294a-07_tci20120901a-01_nzrna_trikasi_firran-a4792,wara1294a,07_tci20120901a-01_nzrna_trikasi_firran,113,zäbrimath mon kwa wäfiyokwre bänema kabe z nzirärkwr,zä\brim/ath	mon	kwa	wä\fiyok/wre	bäne	=ma	kabe	z	nz=	y\rärk/wr,2|3PL:PST:PFV\return	how	FUT	1PL>3SG.F:NPST:IPFV\make	PH	=CHAR	man	IAM	IPST=	2|3SG>3SG.M:NPST:IPFV\mess_up,"As they returned to the village they were saying, ""‘What should we do with her? Has she already finished the man?",,wara1294,stan1293,WORD_ALIGNED,"{""ABS"":""absolutive"", ""ABSC"":""absconditive (attention getter, `look here')"", ""ADJZ"":""adjectivizer"", ""ALL"":""allative"", ""AND"":""andative (`away')"", ""ANIM"":""animate"", ""APPR"":""apprehensive"", ""ASSOC"":""associative case"", ""CHAR"":""characteristic case"", ""DAT"":""dative case"", ""DEM"":""anaphoric demonstrative"", ""DIA"":""diathetic prefix"", ""DIM"":""diminutive"", ""DIST"":""distal deictic"", ""DISTR"":""ditributive"", ""DU"":""dual number"", ""DUR"":""durative"", ""EMPH"":""emphatic"", ""ERG"":""ergative case"", ""ETC"":""et cetera (`and all')"", ""F"":""feminine"", ""FUT"":""future"", ""FUTIMP"":""future imperative"", ""IAM"":""iamitive (`already')"", ""IC"":""inclusory case"", ""IMN"":""imminent (`about to')"", ""IMP"":""imperative"", ""INDF"":""indefinite"", ""INS"":""instrumental case"", ""IO"":""indirect object"", ""IPFV"":""imperfective"", ""IPST"":""immediate past"", ""IRR"":""irrealis"", ""ITER"":""iterative"", ""LOC"":""locative case"", ""LPL"":""large plural"", ""M"":""masculine"", ""MED"":""medial deictic"", ""ND"":""non-dual"", ""NEG"":""negator"", ""NMLZ"":""nominalizer"", ""NPL"":""non-plural"", ""NPST"":""non-past"", ""NSG"":""non-singular"", ""ONLY"":""exclusive marker (`only', `just')"", ""PFV"":""perfective"", ""PH"":""placeholder (`thingamajig')"", ""PL"":""plural"", ""PN"":""proper name"", ""PLN"":""place name"", ""POSS"":""possessive"", ""POT"":""potential"", ""PRIV"":""privative case"", ""PROP"":""proprietive case"", ""PROX"":""proximal deictic"", ""PST"":""past"", ""PURP"":""purposive case"", ""Q"":""question"", ""QUOT"":""quotative"", ""REDUP"":""reduplication"", ""RPST"":""recent past"", ""SG"":""singular"", ""SIMIL"":""similative case"", ""STAT"":""stative"", ""TEMP"":""temporal case"", ""VENT"":""venitive (`towards')""}"
wara1294a-07_tci20120901a-01_nzrna_trikasi_firran-a4793,wara1294a,07_tci20120901a-01_nzrna_trikasi_firran,114,z nziyanathr,z	nz=	ya\na/thr,IAM	IPST=	2|3SG>3SG.M:NPST:IPFV\eat,"She just ate him.""",,wara1294,stan1293,WORD_ALIGNED,"{""ABS"":""absolutive"", ""ABSC"":""absconditive (attention getter, `look here')"", ""ADJZ"":""adjectivizer"", ""ALL"":""allative"", ""AND"":""andative (`away')"", ""ANIM"":""animate"", ""APPR"":""apprehensive"", ""ASSOC"":""associative case"", ""CHAR"":""characteristic case"", ""DAT"":""dative case"", ""DEM"":""anaphoric demonstrative"", ""DIA"":""diathetic prefix"", ""DIM"":""diminutive"", ""DIST"":""distal deictic"", ""DISTR"":""ditributive"", ""DU"":""dual number"", ""DUR"":""durative"", ""EMPH"":""emphatic"", ""ERG"":""ergative case"", ""ETC"":""et cetera (`and all')"", ""F"":""feminine"", ""FUT"":""future"", ""FUTIMP"":""future imperative"", ""IAM"":""iamitive (`already')"", ""IC"":""inclusory case"", ""IMN"":""imminent (`about to')"", ""IMP"":""imperative"", ""INDF"":""indefinite"", ""INS"":""instrumental case"", ""IO"":""indirect object"", ""IPFV"":""imperfective"", ""IPST"":""immediate past"", ""IRR"":""irrealis"", ""ITER"":""iterative"", ""LOC"":""locative case"", ""LPL"":""large plural"", ""M"":""masculine"", ""MED"":""medial deictic"", ""ND"":""non-dual"", ""NEG"":""negator"", ""NMLZ"":""nominalizer"", ""NPL"":""non-plural"", ""NPST"":""non-past"", ""NSG"":""non-singular"", ""ONLY"":""exclusive marker (`only', `just')"", ""PFV"":""perfective"", ""PH"":""placeholder (`thingamajig')"", ""PL"":""plural"", ""PN"":""proper name"", ""PLN"":""place name"", ""POSS"":""possessive"", ""POT"":""potential"", ""PRIV"":""privative case"", ""PROP"":""proprietive case"", ""PROX"":""proximal deictic"", ""PST"":""past"", ""PURP"":""purposive case"", ""Q"":""question"", ""QUOT"":""quotative"", ""REDUP"":""reduplication"", ""RPST"":""recent past"", ""SG"":""singular"", ""SIMIL"":""similative case"", ""STAT"":""stative"", ""TEMP"":""temporal case"", ""VENT"":""venitive (`towards')""}"
wara1294a-07_tci20120901a-01_nzrna_trikasi_firran-a4794,wara1294a,07_tci20120901a-01_nzrna_trikasi_firran,115,"wati, bthan kabe thfrärm ane kabe firran mane thwamnzrm",wati	bthan	kabe	thf\rä/rm	ane	kabe	firra	=en	mane	thwa\m/nzrm,then	magic	man	2|3PL:PST:DUR\be	DEM	man	PLN	=LOC	which	2|3PL:PST:DUR\sit,There were some sorcerers who lived in Firra.,,wara1294,stan1293,WORD_ALIGNED,"{""ABS"":""absolutive"", ""ABSC"":""absconditive (attention getter, `look here')"", ""ADJZ"":""adjectivizer"", ""ALL"":""allative"", ""AND"":""andative (`away')"", ""ANIM"":""animate"", ""APPR"":""apprehensive"", ""ASSOC"":""associative case"", ""CHAR"":""characteristic case"", ""DAT"":""dative case"", ""DEM"":""anaphoric demonstrative"", ""DIA"":""diathetic prefix"", ""DIM"":""diminutive"", ""DIST"":""distal deictic"", ""DISTR"":""ditributive"", ""DU"":""dual number"", ""DUR"":""durative"", ""EMPH"":""emphatic"", ""ERG"":""ergative case"", ""ETC"":""et cetera (`and all')"", ""F"":""feminine"", ""FUT"":""future"", ""FUTIMP"":""future imperative"", ""IAM"":""iamitive (`already')"", ""IC"":""inclusory case"", ""IMN"":""imminent (`about to')"", ""IMP"":""imperative"", ""INDF"":""indefinite"", ""INS"":""instrumental case"", ""IO"":""indirect object"", ""IPFV"":""imperfective"", ""IPST"":""immediate past"", ""IRR"":""irrealis"", ""ITER"":""iterative"", ""LOC"":""locative case"", ""LPL"":""large plural"", ""M"":""masculine"", ""MED"":""medial deictic"", ""ND"":""non-dual"", ""NEG"":""negator"", ""NMLZ"":""nominalizer"", ""NPL"":""non-plural"", ""NPST"":""non-past"", ""NSG"":""non-singular"", ""ONLY"":""exclusive marker (`only', `just')"", ""PFV"":""perfective"", ""PH"":""placeholder (`thingamajig')"", ""PL"":""plural"", ""PN"":""proper name"", ""PLN"":""place name"", ""POSS"":""possessive"", ""POT"":""potential"", ""PRIV"":""privative case"", ""PROP"":""proprietive case"", ""PROX"":""proximal deictic"", ""PST"":""past"", ""PURP"":""purposive case"", ""Q"":""question"", ""QUOT"":""quotative"", ""REDUP"":""reduplication"", ""RPST"":""recent past"", ""SG"":""singular"", ""SIMIL"":""similative case"", ""STAT"":""stative"", ""TEMP"":""temporal case"", ""VENT"":""venitive (`towards')""}"
wara1294a-07_tci20120901a-01_nzrna_trikasi_firran-a4796,wara1294a,07_tci20120901a-01_nzrna_trikasi_firran,116,"wati, tmatm äfiyokwrth",wati	tmatm	ä\fiyok/wrth,then	action	2|3PL>2|3PL:NPST:IPFV\make,There were getting prepared.,,wara1294,stan1293,WORD_ALIGNED,"{""ABS"":""absolutive"", ""ABSC"":""absconditive (attention getter, `look here')"", ""ADJZ"":""adjectivizer"", ""ALL"":""allative"", ""AND"":""andative (`away')"", ""ANIM"":""animate"", ""APPR"":""apprehensive"", ""ASSOC"":""associative case"", ""CHAR"":""characteristic case"", ""DAT"":""dative case"", ""DEM"":""anaphoric demonstrative"", ""DIA"":""diathetic prefix"", ""DIM"":""diminutive"", ""DIST"":""distal deictic"", ""DISTR"":""ditributive"", ""DU"":""dual number"", ""DUR"":""durative"", ""EMPH"":""emphatic"", ""ERG"":""ergative case"", ""ETC"":""et cetera (`and all')"", ""F"":""feminine"", ""FUT"":""future"", ""FUTIMP"":""future imperative"", ""IAM"":""iamitive (`already')"", ""IC"":""inclusory case"", ""IMN"":""imminent (`about to')"", ""IMP"":""imperative"", ""INDF"":""indefinite"", ""INS"":""instrumental case"", ""IO"":""indirect object"", ""IPFV"":""imperfective"", ""IPST"":""immediate past"", ""IRR"":""irrealis"", ""ITER"":""iterative"", ""LOC"":""locative case"", ""LPL"":""large plural"", ""M"":""masculine"", ""MED"":""medial deictic"", ""ND"":""non-dual"", ""NEG"":""negator"", ""NMLZ"":""nominalizer"", ""NPL"":""non-plural"", ""NPST"":""non-past"", ""NSG"":""non-singular"", ""ONLY"":""exclusive marker (`only', `just')"", ""PFV"":""perfective"", ""PH"":""placeholder (`thingamajig')"", ""PL"":""plural"", ""PN"":""proper name"", ""PLN"":""place name"", ""POSS"":""possessive"", ""POT"":""potential"", ""PRIV"":""privative case"", ""PROP"":""proprietive case"", ""PROX"":""proximal deictic"", ""PST"":""past"", ""PURP"":""purposive case"", ""Q"":""question"", ""QUOT"":""quotative"", ""REDUP"":""reduplication"", ""RPST"":""recent past"", ""SG"":""singular"", ""SIMIL"":""similative case"", ""STAT"":""stative"", ""TEMP"":""temporal case"", ""VENT"":""venitive (`towards')""}"
wara1294a-07_tci20120901a-01_nzrna_trikasi_firran-a4797,wara1294a,07_tci20120901a-01_nzrna_trikasi_firran,117,ttmatm zwafiyokwrmth,t~	tmatm	zwa\fiyok/wrmth,REDUP~	action	2|3PL>3SG.F:PST:DUR\make,They were getting prepared for her,,wara1294,stan1293,WORD_ALIGNED,"{""ABS"":""absolutive"", ""ABSC"":""absconditive (attention getter, `look here')"", ""ADJZ"":""adjectivizer"", ""ALL"":""allative"", ""AND"":""andative (`away')"", ""ANIM"":""animate"", ""APPR"":""apprehensive"", ""ASSOC"":""associative case"", ""CHAR"":""characteristic case"", ""DAT"":""dative case"", ""DEM"":""anaphoric demonstrative"", ""DIA"":""diathetic prefix"", ""DIM"":""diminutive"", ""DIST"":""distal deictic"", ""DISTR"":""ditributive"", ""DU"":""dual number"", ""DUR"":""durative"", ""EMPH"":""emphatic"", ""ERG"":""ergative case"", ""ETC"":""et cetera (`and all')"", ""F"":""feminine"", ""FUT"":""future"", ""FUTIMP"":""future imperative"", ""IAM"":""iamitive (`already')"", ""IC"":""inclusory case"", ""IMN"":""imminent (`about to')"", ""IMP"":""imperative"", ""INDF"":""indefinite"", ""INS"":""instrumental case"", ""IO"":""indirect object"", ""IPFV"":""imperfective"", ""IPST"":""immediate past"", ""IRR"":""irrealis"", ""ITER"":""iterative"", ""LOC"":""locative case"", ""LPL"":""large plural"", ""M"":""masculine"", ""MED"":""medial deictic"", ""ND"":""non-dual"", ""NEG"":""negator"", ""NMLZ"":""nominalizer"", ""NPL"":""non-plural"", ""NPST"":""non-past"", ""NSG"":""non-singular"", ""ONLY"":""exclusive marker (`only', `just')"", ""PFV"":""perfective"", ""PH"":""placeholder (`thingamajig')"", ""PL"":""plural"", ""PN"":""proper name"", ""PLN"":""place name"", ""POSS"":""possessive"", ""POT"":""potential"", ""PRIV"":""privative case"", ""PROP"":""proprietive case"", ""PROX"":""proximal deictic"", ""PST"":""past"", ""PURP"":""purposive case"", ""Q"":""question"", ""QUOT"":""quotative"", ""REDUP"":""reduplication"", ""RPST"":""recent past"", ""SG"":""singular"", ""SIMIL"":""similative case"", ""STAT"":""stative"", ""TEMP"":""temporal case"", ""VENT"":""venitive (`towards')""}"
wara1294a-07_tci20120901a-01_nzrna_trikasi_firran-a4798,wara1294a,07_tci20120901a-01_nzrna_trikasi_firran,118,fam wäfiyokwrth näbinzo,fam	wä\fiyok/wrth	näbi	=nzo,thought	2|3PL>3SG.F:NPST:IPFV\make	one	=ONLY,"and they came up with a plan,",,wara1294,stan1293,WORD_ALIGNED,"{""ABS"":""absolutive"", ""ABSC"":""absconditive (attention getter, `look here')"", ""ADJZ"":""adjectivizer"", ""ALL"":""allative"", ""AND"":""andative (`away')"", ""ANIM"":""animate"", ""APPR"":""apprehensive"", ""ASSOC"":""associative case"", ""CHAR"":""characteristic case"", ""DAT"":""dative case"", ""DEM"":""anaphoric demonstrative"", ""DIA"":""diathetic prefix"", ""DIM"":""diminutive"", ""DIST"":""distal deictic"", ""DISTR"":""ditributive"", ""DU"":""dual number"", ""DUR"":""durative"", ""EMPH"":""emphatic"", ""ERG"":""ergative case"", ""ETC"":""et cetera (`and all')"", ""F"":""feminine"", ""FUT"":""future"", ""FUTIMP"":""future imperative"", ""IAM"":""iamitive (`already')"", ""IC"":""inclusory case"", ""IMN"":""imminent (`about to')"", ""IMP"":""imperative"", ""INDF"":""indefinite"", ""INS"":""instrumental case"", ""IO"":""indirect object"", ""IPFV"":""imperfective"", ""IPST"":""immediate past"", ""IRR"":""irrealis"", ""ITER"":""iterative"", ""LOC"":""locative case"", ""LPL"":""large plural"", ""M"":""masculine"", ""MED"":""medial deictic"", ""ND"":""non-dual"", ""NEG"":""negator"", ""NMLZ"":""nominalizer"", ""NPL"":""non-plural"", ""NPST"":""non-past"", ""NSG"":""non-singular"", ""ONLY"":""exclusive marker (`only', `just')"", ""PFV"":""perfective"", ""PH"":""placeholder (`thingamajig')"", ""PL"":""plural"", ""PN"":""proper name"", ""PLN"":""place name"", ""POSS"":""possessive"", ""POT"":""potential"", ""PRIV"":""privative case"", ""PROP"":""proprietive case"", ""PROX"":""proximal deictic"", ""PST"":""past"", ""PURP"":""purposive case"", ""Q"":""question"", ""QUOT"":""quotative"", ""REDUP"":""reduplication"", ""RPST"":""recent past"", ""SG"":""singular"", ""SIMIL"":""similative case"", ""STAT"":""stative"", ""TEMP"":""temporal case"", ""VENT"":""venitive (`towards')""}"
wara1294a-07_tci20120901a-01_nzrna_trikasi_firran-a4799,wara1294a,07_tci20120901a-01_nzrna_trikasi_firran,119,"""mnime né zräföfe""",mni	=me	né	zrä\föf/e,fire	=INS	IMN	1PL>3SG.F:IRR:PFV\burn,"""We will burn her in the fire.""",,wara1294,stan1293,WORD_ALIGNED,"{""ABS"":""absolutive"", ""ABSC"":""absconditive (attention getter, `look here')"", ""ADJZ"":""adjectivizer"", ""ALL"":""allative"", ""AND"":""andative (`away')"", ""ANIM"":""animate"", ""APPR"":""apprehensive"", ""ASSOC"":""associative case"", ""CHAR"":""characteristic case"", ""DAT"":""dative case"", ""DEM"":""anaphoric demonstrative"", ""DIA"":""diathetic prefix"", ""DIM"":""diminutive"", ""DIST"":""distal deictic"", ""DISTR"":""ditributive"", ""DU"":""dual number"", ""DUR"":""durative"", ""EMPH"":""emphatic"", ""ERG"":""ergative case"", ""ETC"":""et cetera (`and all')"", ""F"":""feminine"", ""FUT"":""future"", ""FUTIMP"":""future imperative"", ""IAM"":""iamitive (`already')"", ""IC"":""inclusory case"", ""IMN"":""imminent (`about to')"", ""IMP"":""imperative"", ""INDF"":""indefinite"", ""INS"":""instrumental case"", ""IO"":""indirect object"", ""IPFV"":""imperfective"", ""IPST"":""immediate past"", ""IRR"":""irrealis"", ""ITER"":""iterative"", ""LOC"":""locative case"", ""LPL"":""large plural"", ""M"":""masculine"", ""MED"":""medial deictic"", ""ND"":""non-dual"", ""NEG"":""negator"", ""NMLZ"":""nominalizer"", ""NPL"":""non-plural"", ""NPST"":""non-past"", ""NSG"":""non-singular"", ""ONLY"":""exclusive marker (`only', `just')"", ""PFV"":""perfective"", ""PH"":""placeholder (`thingamajig')"", ""PL"":""plural"", ""PN"":""proper name"", ""PLN"":""place name"", ""POSS"":""possessive"", ""POT"":""potential"", ""PRIV"":""privative case"", ""PROP"":""proprietive case"", ""PROX"":""proximal deictic"", ""PST"":""past"", ""PURP"":""purposive case"", ""Q"":""question"", ""QUOT"":""quotative"", ""REDUP"":""reduplication"", ""RPST"":""recent past"", ""SG"":""singular"", ""SIMIL"":""similative case"", ""STAT"":""stative"", ""TEMP"":""temporal case"", ""VENT"":""venitive (`towards')""}"
wara1294a-07_tci20120901a-01_nzrna_trikasi_firran-a4800,wara1294a,07_tci20120901a-01_nzrna_trikasi_firran,120,nima tmatmr rä,nima	tmatm	=r	\rä/,like_this	action	=PURP	3SG.F:NPST:IPFV\be,This was the plan.,,wara1294,stan1293,WORD_ALIGNED,"{""ABS"":""absolutive"", ""ABSC"":""absconditive (attention getter, `look here')"", ""ADJZ"":""adjectivizer"", ""ALL"":""allative"", ""AND"":""andative (`away')"", ""ANIM"":""animate"", ""APPR"":""apprehensive"", ""ASSOC"":""associative case"", ""CHAR"":""characteristic case"", ""DAT"":""dative case"", ""DEM"":""anaphoric demonstrative"", ""DIA"":""diathetic prefix"", ""DIM"":""diminutive"", ""DIST"":""distal deictic"", ""DISTR"":""ditributive"", ""DU"":""dual number"", ""DUR"":""durative"", ""EMPH"":""emphatic"", ""ERG"":""ergative case"", ""ETC"":""et cetera (`and all')"", ""F"":""feminine"", ""FUT"":""future"", ""FUTIMP"":""future imperative"", ""IAM"":""iamitive (`already')"", ""IC"":""inclusory case"", ""IMN"":""imminent (`about to')"", ""IMP"":""imperative"", ""INDF"":""indefinite"", ""INS"":""instrumental case"", ""IO"":""indirect object"", ""IPFV"":""imperfective"", ""IPST"":""immediate past"", ""IRR"":""irrealis"", ""ITER"":""iterative"", ""LOC"":""locative case"", ""LPL"":""large plural"", ""M"":""masculine"", ""MED"":""medial deictic"", ""ND"":""non-dual"", ""NEG"":""negator"", ""NMLZ"":""nominalizer"", ""NPL"":""non-plural"", ""NPST"":""non-past"", ""NSG"":""non-singular"", ""ONLY"":""exclusive marker (`only', `just')"", ""PFV"":""perfective"", ""PH"":""placeholder (`thingamajig')"", ""PL"":""plural"", ""PN"":""proper name"", ""PLN"":""place name"", ""POSS"":""possessive"", ""POT"":""potential"", ""PRIV"":""privative case"", ""PROP"":""proprietive case"", ""PROX"":""proximal deictic"", ""PST"":""past"", ""PURP"":""purposive case"", ""Q"":""question"", ""QUOT"":""quotative"", ""REDUP"":""reduplication"", ""RPST"":""recent past"", ""SG"":""singular"", ""SIMIL"":""similative case"", ""STAT"":""stative"", ""TEMP"":""temporal case"", ""VENT"":""venitive (`towards')""}"
